,away,away_score_after,drive,home,home_score_after,offense,plays,result,time,yds_gained,gameId
24,MIN,24,25,DET,10,DET,7,Intercepted Pass,1:14,57,300926016
25,MIN,24,26,DET,10,MIN,3,End of Game,0:58,-2,300926016
0,NE,0,0,BUF,0,BUF,10,Field Goal,5:12,59,300926017
1,NE,0,1,BUF,3,NE,8,Touchdown,4:34,76,300926017
2,NE,7,2,BUF,3,BUF,6,Punt,3:39,22,300926017
3,NE,7,3,BUF,3,NE,3,Punt,1:40,-9,300926017
4,NE,7,4,BUF,3,BUF,7,Field Goal,4:01,19,300926017
5,NE,7,5,BUF,6,NE,2,Fumble,1:10,-5,300926017
6,NE,7,6,BUF,6,BUF,7,Touchdown,3:23,37,300926017
7,NE,7,7,BUF,13,NE,6,Touchdown,3:15,76,300926017
8,NE,14,8,BUF,13,BUF,9,Field Goal,2:34,56,300926017
9,NE,14,9,BUF,16,NE,3,Field Goal,0:24,42,300926017
10,NE,17,10,BUF,16,NE,1,End of Half,0:00,0,300926017
11,NE,17,12,BUF,16,NE,5,Touchdown,1:49,74,300926017
12,NE,24,13,BUF,16,BUF,1,Touchdown,0:00,95,300926017
13,NE,24,14,BUF,22,NE,3,Punt,1:15,6,300926017
14,NE,24,15,BUF,23,BUF,6,Missed FG,2:52,43,300926017
15,NE,24,16,BUF,23,NE,13,Touchdown,7:21,59,300926017
16,NE,31,17,BUF,23,BUF,3,Intercepted Pass,1:36,75,300926017
17,NE,31,18,BUF,23,NE,13,Touchdown,6:26,70,300926017
18,NE,38,19,BUF,23,BUF,7,Touchdown,4:11,80,300926017
19,NE,38,20,BUF,30,NE,3,Punt,1:04,7,300926017
20,NE,38,21,BUF,30,BUF,1,Intercepted Pass,0:00,0,300926017
21,NE,38,22,BUF,30,NE,8,End of Game,2:57,29,300926017
0,NO,0,0,ATL,0,ATL,3,Punt,1:37,5,300926018
1,NO,0,1,ATL,0,NO,3,Touchdown,1:22,6,300926018
2,NO,7,2,ATL,0,ATL,9,Touchdown,4:49,80,300926018
3,NO,7,3,ATL,7,NO,1,Intercepted Pass,0:00,36,300926018
4,NO,7,4,ATL,7,ATL,3,Punt,0:51,-1,300926018
5,NO,7,5,ATL,7,NO,4,Touchdown,2:01,86,300926018
6,NO,14,6,ATL,7,ATL,6,Punt,3:31,28,300926018
7,NO,14,7,ATL,7,NO,5,Intercepted Pass,3:11,54,300926018
8,NO,14,8,ATL,7,ATL,20,Touchdown,10:39,70,300926018
9,NO,14,9,ATL,14,NO,5,End of Half,1:03,34,300926018
10,NO,14,11,ATL,14,NO,9,Fumble,6:13,11,300926018
11,NO,14,12,ATL,14,ATL,6,Field Goal,5:04,-13,300926018
12,NO,14,13,ATL,14,ATL,4,Field Goal Good,1:31,-3,300926018
13,NO,14,14,ATL,17,NO,9,Touchdown,2:28,28,300926018
14,NO,21,15,ATL,17,ATL,9,Touchdown,5:44,85,300926018
15,NO,21,16,ATL,24,NO,4,Punt,1:25,23,300926018
16,NO,21,17,ATL,24,ATL,8,Downs,4:23,25,300926018
17,NO,21,18,ATL,24,NO,11,Field Goal,3:28,48,300926018
18,NO,24,19,ATL,24,ATL,1,End of Half,0:04,-1,300926018
19,NO,24,20,ATL,24,ATL,3,Punt,1:25,-6,300926018
20,NO,24,21,ATL,24,NO,7,Missed FG,4:30,57,300926018
21,NO,24,22,ATL,24,ATL,12,Field Goal,7:02,57,300926018
0,NYG,0,0,TEN,0,NYG,3,Intercepted Pass,2:12,13,300926019
1,NYG,0,1,TEN,0,TEN,7,Field Goal,3:19,19,300926019
2,NYG,0,2,TEN,3,NYG,5,Intercepted Pass,4:17,86,300926019
3,NYG,0,3,TEN,3,TEN,3,Punt,1:35,-2,300926019
4,NYG,0,4,TEN,3,NYG,7,Missed FG,4:31,21,300926019
5,NYG,0,5,TEN,3,TEN,10,Touchdown,5:23,41,300926019
6,NYG,0,6,TEN,10,NYG,8,Field Goal,4:31,-7,300926019
7,NYG,3,7,TEN,10,TEN,3,Punt,1:24,2,300926019
8,NYG,3,8,TEN,10,NYG,9,Touchdown,2:12,63,300926019
9,NYG,10,9,TEN,10,TEN,2,End of Half,0:36,0,300926019
10,NYG,10,11,TEN,10,TEN,6,Punt,2:47,15,300926019
11,NYG,10,12,TEN,10,NYG,2,Safety,1:34,0,300926019
12,NYG,10,13,TEN,12,TEN,6,Touchdown,2:56,29,300926019
13,NYG,10,14,TEN,19,NYG,7,Fumble,4:24,61,300926019
14,NYG,10,15,TEN,19,TEN,3,Punt,1:32,11,300926019
15,NYG,10,16,TEN,19,NYG,8,Missed FG,3:18,54,300926019
16,NYG,10,17,TEN,19,TEN,12,Field Goal,5:39,46,300926019
17,NYG,10,18,TEN,22,NYG,9,Downs,1:54,45,300926019
18,NYG,10,19,TEN,22,TEN,5,Touchdown,1:54,62,300926019
19,NYG,10,20,TEN,29,NYG,6,Downs,1:06,24,300926019
20,NYG,10,21,TEN,29,TEN,4,Punt,1:17,0,300926019
21,NYG,10,22,TEN,29,NYG,6,End of Game,1:39,76,300926019
0,TB,0,0,PIT,0,PIT,1,Intercepted Pass,0:52,3,300926027
1,TB,0,1,PIT,0,TB,4,Field Goal,1:57,9,300926027
2,TB,3,2,PIT,0,PIT,3,Punt,1:47,6,300926027
3,TB,3,3,PIT,0,TB,3,Punt,1:37,6,300926027
4,TB,3,4,PIT,0,PIT,2,Touchdown,0:53,45,300926027
5,TB,3,5,PIT,7,TB,15,Field Goal,8:45,74,300926027
6,TB,6,6,PIT,7,PIT,6,Touchdown,3:49,67,300926027
7,TB,6,7,PIT,14,TB,2,Fumble,2:17,4,300926027
8,TB,6,8,PIT,21,PIT,2,Touchdown,0:47,44,300926027
9,TB,6,9,PIT,21,TB,6,Punt,2:57,20,300926027
10,TB,6,10,PIT,21,PIT,11,Touchdown,4:02,79,300926027
11,TB,6,11,PIT,28,TB,2,End of Half,0:16,-19,300926027
12,TB,6,13,PIT,28,TB,3,Punt,2:12,-4,300926027
13,TB,6,14,PIT,28,PIT,5,Downs,2:57,31,300926027
14,TB,6,15,PIT,28,TB,6,Punt,2:58,1,300926027
15,TB,6,16,PIT,28,PIT,9,Safety,4:21,53,300926027
16,TB,6,17,PIT,31,TB,4,Intercepted Pass Touchdown,2:39,142,300926027
17,TB,6,18,PIT,37,TB,8,Punt,3:09,41,300926027
18,TB,6,19,PIT,38,PIT,7,Intercepted Pass,5:32,64,300926027
19,TB,6,20,PIT,38,TB,10,Touchdown,4:09,64,300926027
20,TB,13,21,PIT,38,PIT,4,End of Game,1:54,0,300926027
0,CAR,0,0,CIN,0,CIN,2,Intercepted Pass,0:16,2,300926029
1,CAR,0,1,CIN,0,CAR,2,Fumble,1:05,22,300926029
2,CAR,0,2,CIN,0,CIN,5,Punt,2:51,21,300926029
3,CAR,0,3,CIN,0,CAR,3,Punt,1:40,2,300926029
4,CAR,0,4,CIN,0,CIN,8,Touchdown,4:33,54,300926029
5,CAR,0,5,CIN,7,CAR,6,Punt,3:03,23,300926029
6,CAR,0,6,CIN,7,CIN,1,Intercepted Pass,1:07,50,300926029
7,CAR,0,7,CIN,7,CAR,1,Intercepted Pass,0:00,0,300926029
8,CAR,0,8,CIN,7,CIN,16,Punt,7:33,53,300926029
9,CAR,0,9,CIN,7,CAR,3,Punt,2:10,6,300926029
10,CAR,0,10,CIN,7,CIN,9,Field Goal,4:13,29,300926029
11,CAR,0,11,CIN,10,CAR,2,Fumble,0:28,-8,300926029
12,CAR,0,12,CIN,10,CIN,4,End of Half,0:00,27,300926029
13,CAR,0,14,CIN,10,CAR,3,Punt,1:25,9,300926029
14,CAR,0,15,CIN,10,CIN,3,Punt,1:50,8,300926029
15,CAR,7,16,CIN,13,CAR,8,Touchdown,3:23,60,300926029
16,CAR,7,17,CIN,10,CIN,8,Punt,4:27,38,300926029
17,CAR,7,18,CIN,10,CAR,3,Punt,1:05,8,300926029
18,CAR,7,19,CIN,10,CIN,7,Field Goal,2:51,18,300926029
19,CAR,7,20,CIN,13,CAR,3,Punt,1:32,4,300926029
20,CAR,7,21,CIN,13,CIN,4,Punt,1:50,3,300926029
21,CAR,7,22,CIN,13,CAR,5,Fumble,2:27,23,300926029
22,CAR,7,23,CIN,20,CIN,3,Touchdown,0:53,37,300926029
23,CAR,7,24,CIN,20,CAR,9,Downs,4:08,25,300926029
24,CAR,7,25,CIN,20,CIN,3,Punt,1:34,9,300926029
25,CAR,7,26,CIN,20,CAR,8,Downs,0:53,85,300926029
26,CAR,7,27,CIN,20,CIN,4,End of Game,1:25,-4,300926029
0,BAL,0,0,CLE,0,BAL,3,Punt,2:10,8,300926033
1,BAL,0,1,CLE,0,CLE,12,Field Goal,6:36,62,300926033
2,BAL,0,2,CLE,3,BAL,10,Touchdown,4:45,85,300926033
3,BAL,7,3,CLE,3,CLE,7,Punt,4:22,38,300926033
4,BAL,7,4,CLE,3,BAL,10,Touchdown,5:53,93,300926033
5,BAL,14,5,CLE,3,CLE,11,Touchdown,5:46,84,300926033
6,BAL,14,6,CLE,10,BAL,2,End of Half,0:13,-1,300926033
7,BAL,14,8,CLE,10,CLE,6,Punt,3:24,13,300926033
8,BAL,14,9,CLE,10,BAL,7,Missed FG,3:06,25,300926033
9,BAL,14,10,CLE,10,CLE,5,Punt,3:01,5,300926033
10,BAL,14,11,CLE,10,BAL,3,Punt,1:15,9,300926033
11,BAL,14,12,CLE,10,CLE,3,Punt,1:23,5,300926033
12,BAL,14,13,CLE,10,BAL,3,Punt,1:06,4,300926033
13,BAL,14,14,CLE,10,CLE,6,Touchdown,1:51,38,300926033
14,BAL,14,15,CLE,17,BAL,10,Touchdown,5:41,89,300926033
15,BAL,21,16,CLE,17,CLE,3,Punt,1:34,-1,300926033
16,BAL,21,17,CLE,17,BAL,6,Field Goal,2:10,16,300926033
17,BAL,24,18,CLE,17,CLE,3,Punt,1:40,8,300926033
18,BAL,24,19,CLE,17,BAL,9,End of Game,3:49,14,300926033
0,HOU,0,0,DAL,0,DAL,11,Downs,6:42,53,300926034
1,HOU,0,1,DAL,0,HOU,6,Punt,3:27,28,300926034
2,HOU,0,2,DAL,0,DAL,3,Punt,2:04,8,300926034
3,HOU,0,3,DAL,0,HOU,13,Field Goal,6:19,74,300926034
4,HOU,3,4,DAL,0,DAL,13,Touchdown,7:30,80,300926034
5,HOU,3,5,DAL,7,HOU,5,Punt,1:41,13,300926034
6,HOU,3,6,DAL,7,DAL,7,Field Goal,1:40,25,300926034
7,HOU,3,7,DAL,10,DAL,1,End of Half,0:00,0,300926034
8,HOU,3,9,DAL,10,HOU,9,Punt,4:57,41,300926034
9,HOU,3,10,DAL,10,DAL,3,Punt,1:34,7,300926034
10,HOU,3,11,DAL,10,HOU,3,Intercepted Pass,2:30,18,300926034
11,HOU,3,12,DAL,10,DAL,7,Touchdown,4:02,51,300926034
12,HOU,3,13,DAL,17,HOU,9,Field Goal,4:31,64,300926034
13,HOU,6,14,DAL,17,DAL,4,Touchdown,2:10,69,300926034
14,HOU,6,15,DAL,24,HOU,1,Fumble,0:49,10,300926034
15,HOU,6,16,DAL,24,DAL,10,Field Goal,5:28,29,300926034
16,HOU,6,17,DAL,27,HOU,9,Touchdown,2:21,77,300926034
17,HOU,13,18,DAL,27,HOU,2,Intercepted Pass,0:31,20,300926034
18,HOU,13,19,DAL,27,DAL,2,End of Game,0:44,-1,300926034
0,STL,0,0,WSH,0,STL,8,Touchdown,3:29,61,300926014
1,STL,7,1,WSH,0,WSH,2,Fumble,2:02,-36,300926014
2,STL,14,2,WSH,0,STL,2,Touchdown,0:41,97,300926014
3,STL,14,3,WSH,0,WSH,4,"Blocked Punt, Downs",3:00,13,300926014
4,STL,14,4,WSH,0,STL,1,Intercepted Pass,0:00,5,300926014
5,STL,14,5,WSH,0,WSH,5,Punt,2:15,39,300926014
6,STL,14,6,WSH,0,STL,3,Punt,1:28,8,300926014
7,STL,14,7,WSH,0,WSH,6,Field Goal,1:58,53,300926014
8,STL,14,8,WSH,10,WSH,1,Touchdown,0:00,21,300926014
9,STL,14,9,WSH,10,STL,6,Punt,2:06,8,300926014
10,STL,14,10,WSH,10,WSH,8,Field Goal,4:54,56,300926014
11,STL,14,11,WSH,13,STL,17,Missed FG,7:12,80,300926014
12,STL,14,12,WSH,13,WSH,2,End of Half,0:25,-1,300926014
13,STL,14,14,WSH,13,WSH,5,Field Goal,2:21,14,300926014
14,STL,14,15,WSH,16,STL,12,Touchdown,5:24,47,300926014
15,STL,21,16,WSH,16,WSH,5,Punt,2:37,10,300926014
16,STL,21,17,WSH,16,STL,3,Punt,2:20,9,300926014
17,STL,21,18,WSH,16,WSH,3,Punt,0:23,0,300926014
18,STL,21,19,WSH,16,STL,11,Field Goal,5:20,46,300926014
19,STL,24,20,WSH,16,WSH,3,Punt,2:42,6,300926014
20,STL,24,21,WSH,16,STL,9,Field Goal,4:31,41,300926014
21,STL,27,22,WSH,16,WSH,2,Intercepted Pass,0:43,20,300926014
22,STL,27,23,WSH,16,STL,7,Field Goal,1:55,24,300926014
23,STL,30,24,WSH,16,WSH,8,End of Game,1:44,49,300926014
0,JAX,0,0,PHI,0,PHI,3,Punt,1:31,7,300926030
1,JAX,0,1,PHI,0,JAX,8,Punt,4:45,32,300926030
2,JAX,0,2,PHI,0,PHI,6,Touchdown,3:01,71,300926030
3,JAX,0,3,PHI,7,JAX,5,Punt,2:12,16,300926030
4,JAX,0,4,PHI,7,PHI,6,Punt,2:15,15,300926030
5,JAX,0,5,PHI,7,JAX,3,Punt,1:28,17,300926030
6,JAX,0,6,PHI,7,PHI,3,Punt,0:51,1,300926030
7,JAX,0,7,PHI,7,JAX,8,Field Goal,3:56,18,300926030
8,JAX,3,8,PHI,7,PHI,9,Downs,5:06,68,300926030
9,JAX,3,9,PHI,7,JAX,6,Punt,2:15,-8,300926030
10,JAX,3,10,PHI,7,PHI,7,Touchdown,1:33,13,300926030
11,JAX,3,11,PHI,14,JAX,2,End of Half,0:04,-1,300926030
12,JAX,3,13,PHI,14,JAX,4,Punt,1:32,18,300926030
13,JAX,3,14,PHI,14,PHI,3,Punt,0:56,8,300926030
14,JAX,3,15,PHI,14,JAX,4,Punt,2:44,20,300926030
15,JAX,3,16,PHI,14,PHI,4,Punt,2:56,26,300926030
16,JAX,3,17,PHI,14,JAX,2,Intercepted Pass,0:55,13,300926030
17,JAX,3,18,PHI,28,PHI,1,Touchdown,0:00,45,300926030
18,JAX,3,19,PHI,21,JAX,3,Punt,1:40,9,300926030
19,JAX,3,20,PHI,21,PHI,6,Touchdown,3:12,72,300926030
20,JAX,3,21,PHI,28,JAX,5,Downs,1:25,42,300926030
21,JAX,3,22,PHI,28,PHI,3,Punt,1:23,2,300926030
22,JAX,3,23,PHI,28,JAX,8,Punt,4:21,1,300926030
23,JAX,3,24,PHI,28,PHI,4,Punt,2:58,21,300926030
24,JAX,3,25,PHI,28,JAX,13,End of Game,4:46,59,300926030
0,DEN,0,0,IND,0,IND,9,Punt,3:19,38,300926007
1,DEN,0,1,IND,0,DEN,3,Punt,0:39,5,300926007
2,DEN,0,2,IND,0,IND,8,Field Goal,3:11,-14,300926007
3,DEN,0,3,IND,3,DEN,4,Punt,2:34,21,300926007
4,DEN,0,4,IND,3,IND,10,Field Goal,0:53,32,300926007
5,DEN,0,5,IND,3,DEN,5,Intercepted Pass,3:01,89,300926007
6,DEN,0,6,IND,13,IND,7,Touchdown,3:00,26,300926007
7,DEN,0,7,IND,13,DEN,12,Downs,6:11,47,300926007
8,DEN,0,8,IND,13,IND,5,Punt,2:26,19,300926007
9,DEN,0,9,IND,13,DEN,11,Field Goal,1:37,53,300926007
10,DEN,3,10,IND,13,IND,2,End of Half,0:12,-1,300926007
11,DEN,3,12,IND,13,DEN,6,Touchdown,3:20,80,300926007
12,DEN,10,13,IND,13,IND,3,Punt,1:27,9,300926007
13,DEN,10,14,IND,13,DEN,3,Punt,0:28,0,300926007
14,DEN,10,15,IND,13,IND,10,Touchdown,4:39,80,300926007
15,DEN,10,16,IND,20,DEN,6,Field Goal,2:27,64,300926007
16,DEN,13,17,IND,20,IND,3,Punt,2:24,8,300926007
17,DEN,13,18,IND,20,DEN,12,Downs,6:06,60,300926007
18,DEN,13,19,IND,20,IND,9,Touchdown,4:16,93,300926007
19,DEN,13,20,IND,27,DEN,13,Downs,2:49,65,300926007
20,DEN,13,21,IND,27,IND,3,Punt,1:15,6,300926007
21,DEN,13,22,IND,27,DEN,3,End of Game,0:22,28,300926007
0,ARI,0,0,OAK,0,OAK,4,Punt,1:54,3,300926022
1,ARI,7,1,OAK,0,ARI,3,Punt,0:44,5,300926022
2,ARI,7,2,OAK,0,OAK,3,Touchdown,0:52,49,300926022
3,ARI,7,3,OAK,7,ARI,3,Punt,1:38,20,300926022
4,ARI,7,4,OAK,7,OAK,3,Punt,1:01,0,300926022
5,ARI,7,5,OAK,10,OAK,5,Field Goal,0:57,3,300926022
6,ARI,7,6,OAK,10,ARI,5,Field Goal,2:47,56,300926022
7,ARI,10,7,OAK,10,OAK,6,Field Goal,2:01,25,300926022
8,ARI,10,8,OAK,13,ARI,12,Touchdown,6:10,76,300926022
9,ARI,17,9,OAK,13,OAK,8,Punt,4:38,30,300926022
10,ARI,17,10,OAK,13,ARI,4,Punt,1:17,6,300926022
11,ARI,17,11,OAK,13,OAK,1,Intercepted Pass,0:00,10,300926022
12,ARI,17,12,OAK,13,ARI,3,Intercepted Pass,1:30,29,300926022
13,ARI,17,13,OAK,13,OAK,7,Touchdown,2:30,68,300926022
14,ARI,17,14,OAK,20,ARI,2,End of Half,0:10,13,300926022
15,ARI,17,16,OAK,20,OAK,3,Punt,1:31,6,300926022
16,ARI,17,17,OAK,20,ARI,9,Punt,5:10,16,300926022
17,ARI,17,18,OAK,20,OAK,7,Missed FG,2:55,79,300926022
18,ARI,17,19,OAK,20,ARI,7,Touchdown,4:02,69,300926022
19,ARI,24,20,OAK,20,OAK,15,Field Goal,3:39,18,300926022
20,ARI,24,21,OAK,23,ARI,4,Punt,1:28,-13,300926022
21,ARI,24,22,OAK,23,OAK,6,Missed FG,1:49,35,300926022
22,ARI,24,23,OAK,23,ARI,3,Punt,0:51,5,300926022
23,ARI,24,24,OAK,23,OAK,11,End of Half,3:33,66,300926022
0,SEA,0,0,SD,0,SD,2,Fumble,1:40,17,300926026
1,SEA,0,1,SD,0,SEA,3,Punt,1:28,6,300926026
2,SEA,0,2,SD,0,SD,6,Punt,3:25,20,300926026
3,SEA,0,3,SD,0,SEA,9,Punt,4:55,25,300926026
4,SEA,0,4,SD,0,SD,4,Punt,2:26,16,300926026
5,SEA,0,5,SD,0,SEA,9,Field Goal,4:38,80,300926026
6,SEA,3,6,SD,0,SD,3,Punt,1:31,-1,300926026
7,SEA,3,7,SD,0,SEA,1,Intercepted Pass,0:00,0,300926026
8,SEA,3,8,SD,0,SD,10,Fumble,4:33,73,300926026
9,SEA,3,9,SD,0,SEA,9,Fumble,3:37,93,300926026
10,SEA,3,10,SD,0,SD,3,Punt,0:23,0,300926026
11,SEA,3,11,SD,0,SEA,3,Touchdown,0:22,41,300926026
12,SEA,10,12,SD,0,SEA,6,End of Half,0:47,23,300926026
13,SEA,10,14,SD,0,SD,5,Touchdown,2:14,-14,300926026
14,SEA,17,15,SD,7,SEA,6,Punt,3:36,24,300926026
15,SEA,17,16,SD,7,SD,9,Punt,4:19,46,300926026
16,SEA,17,17,SD,7,SEA,2,Safety,0:04,-7,300926026
17,SEA,17,18,SD,9,SD,9,Field Goal,3:54,49,300926026
18,SEA,17,19,SD,12,SEA,3,Punt,1:54,5,300926026
19,SEA,17,20,SD,12,SD,2,Intercepted Pass,1:17,45,300926026
20,SEA,17,21,SD,12,SEA,4,Field Goal,0:59,6,300926026
21,SEA,20,22,SD,12,SD,9,Touchdown,4:48,66,300926026
22,SEA,20,23,SD,20,SEA,1,Touchdown,0:00,99,300926026
23,SEA,26,24,SD,20,SD,8,Downs,3:56,75,300926026
24,SEA,27,25,SD,20,SEA,3,Punt,0:50,-1,300926026
25,SEA,27,26,SD,20,SD,6,Intercepted Pass,1:32,56,300926026
26,SEA,27,27,SD,20,SEA,2,End of Game,0:04,-1,300926026
0,MIA,0,0,NYJ,0,NYJ,10,Touchdown,5:43,72,300926015
1,MIA,0,1,NYJ,7,MIA,3,Punt,1:01,-3,300926015
2,MIA,0,2,NYJ,7,NYJ,3,Punt,1:36,10,300926015
3,MIA,0,3,NYJ,7,MIA,7,Punt,3:32,19,300926015
4,MIA,0,4,NYJ,7,NYJ,7,Touchdown,4:07,79,300926015
5,MIA,0,5,NYJ,14,MIA,9,Touchdown,4:21,69,300926015
6,MIA,7,6,NYJ,14,NYJ,3,Punt,1:40,2,300926015
7,MIA,7,7,NYJ,14,MIA,12,Field Goal,6:23,59,300926015
8,MIA,10,8,NYJ,14,NYJ,8,Missed FG,1:02,29,300926015
9,MIA,10,10,NYJ,14,MIA,12,Touchdown,6:13,74,300926015
10,MIA,17,11,NYJ,14,NYJ,1,Touchdown,0:18,67,300926015
11,MIA,17,12,NYJ,21,MIA,8,Field Goal,3:15,73,300926015
12,MIA,20,13,NYJ,21,NYJ,4,Punt,2:03,19,300926015
13,MIA,20,14,NYJ,21,MIA,5,"Blocked Punt, Downs",1:06,19,300926015
14,MIA,20,15,NYJ,21,NYJ,8,Field Goal,4:10,0,300926015
15,MIA,20,16,NYJ,24,MIA,5,Punt,2:56,30,300926015
16,MIA,20,17,NYJ,24,NYJ,2,Punt,0:50,20,300926015
17,MIA,20,18,NYJ,24,MIA,6,Field Goal,2:14,18,300926015
18,MIA,23,19,NYJ,24,NYJ,12,Touchdown,4:47,80,300926015
19,MIA,23,20,NYJ,31,MIA,7,Intercepted Pass,1:28,69,300926015
20,MIA,23,21,NYJ,31,NYJ,2,End of Game,0:27,-1,300926015
0,CHI,0,0,GB,0,CHI,11,Missed FG,6:38,56,300927003
1,CHI,0,1,GB,0,GB,7,Safety,4:02,60,300927003
2,CHI,0,2,GB,7,CHI,3,Intercepted Pass,2:29,37,300927003
3,CHI,0,3,GB,7,GB,3,Punt,1:24,6,300927003
4,CHI,0,4,GB,7,CHI,7,Punt,2:43,26,300927003
5,CHI,0,5,GB,7,GB,14,Field Goal,7:47,73,300927003
6,CHI,0,6,GB,10,CHI,3,Punt,0:46,-7,300927003
7,CHI,0,7,GB,10,GB,5,Punt,1:42,19,300927003
8,CHI,0,8,GB,10,CHI,4,Touchdown,1:24,44,300927003
9,CHI,7,9,GB,10,GB,3,Intercepted Pass,0:26,7,300927003
10,CHI,7,11,GB,10,GB,12,Missed FG,8:27,74,300927003
11,CHI,7,12,GB,10,CHI,8,Downs,4:43,71,300927003
12,CHI,7,13,GB,10,GB,3,Punt,2:11,9,300927003
13,CHI,7,14,GB,10,CHI,1,Touchdown,0:00,62,300927003
14,CHI,13,15,GB,10,GB,12,Touchdown,7:47,77,300927003
15,CHI,14,16,GB,17,CHI,7,Field Goal,2:53,52,300927003
16,CHI,17,17,GB,17,GB,3,Fumble,1:41,12,300927003
17,CHI,17,18,GB,17,CHI,7,Field Goal,2:14,45,300927003
18,CHI,20,19,GB,17,CHI,1,End of Game,0:04,0,300927003
0,ATL,0,0,SF,0,ATL,5,Punt,2:47,24,301003001
1,ATL,0,1,SF,0,SF,10,Touchdown,6:16,87,301003001
2,ATL,0,2,SF,7,ATL,4,Blocked Punt Touchdown,1:31,4,301003001
3,ATL,0,3,SF,13,ATL,12,Touchdown,6:17,72,301003001
4,ATL,7,4,SF,14,SF,4,Punt,3:10,12,301003001
5,ATL,7,5,SF,14,ATL,7,Intercepted Pass,3:22,30,301003001
6,ATL,7,6,SF,14,SF,6,Punt,2:53,34,301003001
7,ATL,7,7,SF,14,ATL,3,Punt,0:59,-1,301003001
8,ATL,7,8,SF,14,SF,3,Intercepted Pass,1:32,37,301003001
9,ATL,7,9,SF,14,ATL,10,Field Goal,1:13,54,301003001
10,ATL,10,10,SF,14,ATL,1,End of Half,0:00,0,301003001
11,ATL,10,12,SF,14,SF,9,Intercepted Pass,5:44,52,301003001
12,ATL,10,13,SF,14,ATL,7,Field Goal,3:27,41,301003001
13,ATL,13,14,SF,14,SF,3,Punt,1:46,6,301003001
14,ATL,13,15,SF,14,ATL,3,Punt,1:26,4,301003001
15,ATL,13,16,SF,14,SF,5,Punt,2:33,24,301003001
16,ATL,13,17,SF,14,ATL,7,Punt,4:39,45,301003001
17,ATL,13,18,SF,14,SF,14,Punt,6:45,48,301003001
18,ATL,13,19,SF,14,ATL,18,Field Goal,1:20,106,301003001
19,ATL,16,20,SF,14,ATL,1,End of Game,0:02,0,301003001
0,BUF,0,0,NYJ,0,NYJ,9,Touchdown,4:18,61,301003002
1,BUF,0,1,NYJ,7,NYJ,6,Missed FG,3:18,26,301003002
2,BUF,0,2,NYJ,7,BUF,3,Punt,1:31,5,301003002
3,BUF,0,3,NYJ,7,NYJ,3,Punt,0:41,-3,301003002
4,BUF,0,4,NYJ,7,BUF,4,Punt,1:13,20,301003002
5,BUF,0,5,NYJ,7,NYJ,3,Punt,1:03,9,301003002
6,BUF,0,6,NYJ,7,BUF,3,Punt,0:57,0,301003002
7,BUF,0,7,NYJ,7,NYJ,18,Field Goal,9:21,86,301003002
8,BUF,0,8,NYJ,17,BUF,3,Punt,2:31,5,301003002
9,BUF,0,9,NYJ,10,NYJ,3,Touchdown,1:29,66,301003002
10,BUF,0,10,NYJ,17,BUF,7,Touchdown,1:59,64,301003002
11,BUF,7,11,NYJ,17,NYJ,2,End of Half,0:33,9,301003002
12,BUF,7,13,NYJ,17,BUF,5,Punt,3:17,11,301003002
13,BUF,7,14,NYJ,17,NYJ,10,Touchdown,5:22,68,301003002
14,BUF,7,15,NYJ,24,BUF,1,Fumble Recovery (Opponent),0:00,0,301003002
15,BUF,7,16,NYJ,24,NYJ,3,Touchdown,1:20,23,301003002
16,BUF,7,17,NYJ,31,BUF,3,Punt,1:00,6,301003002
17,BUF,7,18,NYJ,31,NYJ,2,Touchdown,0:44,35,301003002
18,BUF,7,19,NYJ,38,BUF,4,Punt,0:59,5,301003002
19,BUF,7,20,NYJ,38,NYJ,3,Punt,1:33,2,301003002
20,BUF,7,21,NYJ,38,BUF,3,Punt,0:17,0,301003002
21,BUF,7,22,NYJ,38,NYJ,5,Punt,2:32,14,301003002
22,BUF,7,23,NYJ,38,BUF,5,Touchdown,2:23,74,301003002
23,BUF,14,24,NYJ,38,NYJ,6,Punt,4:37,26,301003002
24,BUF,14,25,NYJ,38,BUF,3,Punt,0:43,-3,301003002
25,BUF,14,26,NYJ,38,NYJ,5,Punt,2:36,13,301003002
26,BUF,14,27,NYJ,38,BUF,4,End of Game,0:48,26,301003002
0,CLE,0,0,CIN,0,CIN,9,Punt,5:31,34,301003005
1,CLE,0,1,CIN,0,CLE,5,Punt,2:31,26,301003005
2,CLE,0,2,CIN,0,CIN,2,Fumble,1:10,24,301003005
3,CLE,0,3,CIN,0,CLE,9,Field Goal,3:20,21,301003005
4,CLE,3,4,CIN,0,CIN,3,Punt,1:39,5,301003005
5,CLE,3,5,CIN,0,CLE,8,Touchdown,4:45,71,301003005
6,CLE,10,6,CIN,3,CIN,8,Field Goal,3:48,61,301003005
7,CLE,10,7,CIN,3,CLE,5,Punt,2:47,14,301003005
8,CLE,10,8,CIN,3,CIN,2,Touchdown,0:59,75,301003005
9,CLE,10,9,CIN,10,CLE,2,Intercepted Pass,0:58,15,301003005
10,CLE,10,10,CIN,10,CIN,6,Missed FG,1:01,29,301003005
11,CLE,10,11,CIN,10,CLE,8,Field Goal,1:31,-4,301003005
12,CLE,13,12,CIN,10,CLE,1,End of Half,0:00,0,301003005
13,CLE,13,14,CIN,10,CLE,11,Touchdown,6:06,64,301003005
